From src:'1'	To src:'2'
CHEMBL3707367	DB11368
CHEMBL777	DB00766
CHEMBL47302	DB02091
CHEMBL2251610	DB15576
CHEMBL1079227	DB16830
CHEMBL2103821	DB06485
CHEMBL2110641	DB13779
CHEMBL214393	DB03685
CHEMBL497689	DB08484
CHEMBL3237547	DB15694
CHEMBL1232305	DB02883
CHEMBL1697733	DB08842
CHEMBL1476245	DB16136
CHEMBL1193663	DB16631
CHEMBL310555	DB11145
CHEMBL1232971	DB07819
CHEMBL123904	DB02690
CHEMBL324455	DB08570
CHEMBL25	DB00945
CHEMBL70971	DB13009
CHEMBL151649	DB12695
CHEMBL985	DB03904
CHEMBL44618	DB11387
CHEMBL1200925	DB09413
CHEMBL2105083	DB20868
CHEMBL22916	DB20669
CHEMBL123292	DB20401
CHEMBL572878	DB19675
CHEMBL563350	DB21179
CHEMBL57242	DB21772
CHEMBL130493	DB20907
CHEMBL1987005	DB20941
CHEMBL2104877	DB19850
CHEMBL2105999	DB20469
CHEMBL1400608	DB20636
CHEMBL2105549	DB19576
CHEMBL2105506	DB19559
CHEMBL2103989	DB20757
CHEMBL7679	DB19717
CHEMBL2104621	DB19660
CHEMBL2104142	DB20197
CHEMBL1908316	DB19647
CHEMBL139877	DB21324
CHEMBL93309	DB19782
CHEMBL1160385	DB19748
CHEMBL2104524	DB20970
CHEMBL356323	DB20478
CHEMBL2106508	DB20712
CHEMBL7643	DB21427
CHEMBL2107135	DB21338
CHEMBL1880325	DB20255
CHEMBL2104576	DB21389
CHEMBL1370602	DB19993
CHEMBL8846	DB19479
CHEMBL2104454	DB20156
CHEMBL501916	DB19860
CHEMBL280378	DB20422
CHEMBL2106913	DB21040
CHEMBL8184	DB20334
CHEMBL2107281	DB19815
CHEMBL2105437	DB20520
CHEMBL2106976	DB20423
CHEMBL2105209	DB20178
CHEMBL2104091	DB19784
CHEMBL2104707	DB20284
CHEMBL1873189	DB20214
CHEMBL17377	DB21446
CHEMBL2107599	DB19973
CHEMBL22542	DB20840
CHEMBL2104212	DB19624
CHEMBL3989477	DB20201
CHEMBL2110979	DB20321
CHEMBL2104764	DB19787
CHEMBL71685	DB21162
CHEMBL2105366	DB21033
CHEMBL18301	DB21089
CHEMBL2104947	DB19812
CHEMBL2111062	DB19959
CHEMBL3545035	DB20324
CHEMBL2106494	DB21184
CHEMBL2107438	DB20639
CHEMBL339049	DB20113
CHEMBL2105494	DB21299
CHEMBL2104748	DB20908
CHEMBL2106767	DB20532
CHEMBL2105162	DB21136
CHEMBL2106053	DB20078
CHEMBL65789	DB20551
CHEMBL95067	DB19639
CHEMBL72400	DB19862
CHEMBL51396	DB21140
CHEMBL4303708	DB19490
CHEMBL125375	DB20961
CHEMBL2104878	DB20806
CHEMBL1742433	DB19943
CHEMBL29919	DB19653
CHEMBL5404899	DB21488
CHEMBL4651180	DB21497
CHEMBL4482864	DB21296
CHEMBL2105347	DB19728
CHEMBL2104882	DB20291
CHEMBL1213592	DB19775
CHEMBL1082462	DB20606
CHEMBL153774	DB21125
CHEMBL1742428	DB20163
CHEMBL6068051	DB21691
CHEMBL6068052	DB21688
CHEMBL6068413	DB21593
CHEMBL522580	DB20172
CHEMBL5314541	DB21644
CHEMBL5314631	DB21631
CHEMBL3139247	DB21678
CHEMBL2104359	DB20524
CHEMBL2106072	DB21060
CHEMBL2111056	DB20903
CHEMBL287419	DB21007
CHEMBL2110811	DB20452
CHEMBL2104205	DB19591
CHEMBL2104183	DB20008
CHEMBL3989419	DB21015
CHEMBL2106107	DB19962
CHEMBL2110765	DB21061
CHEMBL2107555	DB20294
CHEMBL2106019	DB21148
CHEMBL2107414	DB20671
CHEMBL1526558	DB20994
CHEMBL2105906	DB20037
CHEMBL2106952	DB19574
CHEMBL1742418	DB20164
CHEMBL2104675	DB20563
CHEMBL2104256	DB19828
CHEMBL2105101	DB20581
CHEMBL2104887	DB20828
CHEMBL2107078	DB21252
CHEMBL2106455	DB20426
CHEMBL2104718	DB20861
CHEMBL2107423	DB20729
CHEMBL2105185	DB21097
CHEMBL2107102	DB20517
CHEMBL2107681	DB20942
CHEMBL2106271	DB21249
CHEMBL2104033	DB20249
CHEMBL2107732	DB21186
CHEMBL2107079	DB20006
CHEMBL2107344	DB20736
CHEMBL75153	DB21415
CHEMBL5314483	DB21610
CHEMBL1742458	DB21229
CHEMBL2111168	DB20785
CHEMBL3989498	DB21311
CHEMBL2103974	DB20016
CHEMBL5416250	DB21732
CHEMBL1079973	DB19557
CHEMBL2104285	DB21217
CHEMBL6166025	DB21493
CHEMBL451503	DB09530
CHEMBL1371129	DB16292
CHEMBL539906	DB08777
CHEMBL38681	DB04273
CHEMBL265964	DB03307
CHEMBL267719	DB13577
CHEMBL1697827	DB15969
CHEMBL1090	DB00194
CHEMBL63130	DB04531
CHEMBL2338675	DB16628
CHEMBL2426701	DB13391
CHEMBL29411	DB02513
CHEMBL1235491	DB04205
CHEMBL1204628	DB01864
CHEMBL249420	DB15130
CHEMBL4297408	DB05152
CHEMBL107498	DB03600
CHEMBL4297316	DB15264
CHEMBL1201198	DB00885
CHEMBL700	DB00891
CHEMBL438	DB01581
CHEMBL1481873	DB11448
CHEMBL259621	DB07506
CHEMBL419792	DB06477
CHEMBL453	DB00263
CHEMBL477278	DB15405
CHEMBL115824	DB04218
CHEMBL4458276	DB18716
CHEMBL91238	DB09247
CHEMBL259728	DB11438
CHEMBL2105293	DB19373
CHEMBL1580	DB00552
CHEMBL1201234	DB01365
CHEMBL403772	DB03833
CHEMBL448570	DB13406
CHEMBL147507	DB07129
CHEMBL133463	DB03909
CHEMBL1234306	DB03358
CHEMBL370437	DB07758
CHEMBL265758	DB01906
CHEMBL295316	DB17048
CHEMBL1231350	DB04641
CHEMBL200849	DB08757
CHEMBL1208	DB00827
CHEMBL3707306	DB09267
CHEMBL35	DB00695
CHEMBL40	DB01174
CHEMBL313302	DB13304
CHEMBL1241590	DB11413
CHEMBL856	DB00794
CHEMBL286796	DB11285
CHEMBL3317857	DB12107
CHEMBL2105566	DB01550
CHEMBL297362	DB11477
CHEMBL1236003	DB02607
CHEMBL94394	DB13346
CHEMBL119084	DB04002
CHEMBL1987462	DB13206
CHEMBL471	DB00489
CHEMBL222813	DB00558
CHEMBL3247378	DB06179
CHEMBL55068	DB03704
CHEMBL531048	DB13469
CHEMBL960	DB01097
CHEMBL1401	DB00507
CHEMBL2103784	DB01284
CHEMBL1569487	DB06725
CHEMBL1200868	DB06807
CHEMBL2105024	DB13701
CHEMBL1243	DB09355
CHEMBL253629	DB08211
CHEMBL188952	DB13722
CHEMBL1980825	DB11702
CHEMBL555205	DB07431
CHEMBL490867	DB08228
CHEMBL1892201	DB13629
CHEMBL292707	DB08955
CHEMBL1288810	DB12472
CHEMBL640	DB01035
CHEMBL79280	DB16103
CHEMBL1233024	DB07829
CHEMBL1232181	DB03588
CHEMBL5958599	DB16888
CHEMBL53292	DB08942
CHEMBL378927	DB07313
CHEMBL1230790	DB07335
CHEMBL1605650	DB13792
CHEMBL2107433	DB05444
CHEMBL191413	DB12614
CHEMBL79	DB00281
CHEMBL343633	DB13443
CHEMBL296435	DB07711
CHEMBL70421	DB02025
CHEMBL1231700	DB12153
CHEMBL159776	DB13247
CHEMBL1201345	DB11328
CHEMBL6246	DB08846
CHEMBL222440	DB07338
CHEMBL549748	DB01751
CHEMBL2105689	DB08933
CHEMBL202311	DB04698
CHEMBL366460	DB12007
CHEMBL150	DB01852
CHEMBL299001	DB08528
CHEMBL1297	DB00573
CHEMBL47590	DB04407
CHEMBL1437764	DB15580
CHEMBL4297517	DB14921
CHEMBL2106526	DB01468
CHEMBL1079905	DB06479
CHEMBL593830	DB03488
CHEMBL593125	DB04097
CHEMBL698	DB09085
CHEMBL549340	DB08787
CHEMBL1213252	DB00628
CHEMBL4802252	DB19215
CHEMBL967	DB00231
CHEMBL1194345	DB07021
CHEMBL2165326	DB15059
CHEMBL451	DB00475
CHEMBL38851	DB08030
CHEMBL169526	DB03841
CHEMBL1644	DB01140
CHEMBL1730	DB00493
CHEMBL29	DB01053
CHEMBL1233772	DB08029
CHEMBL1371770	DB12478
CHEMBL505	DB01114
CHEMBL1231847	DB07572
CHEMBL1232997	DB02458
CHEMBL4863829	DB18821
CHEMBL4303526	DB15959
CHEMBL488093	DB13084
CHEMBL2106245	DB16527
CHEMBL1719398	DB01549
CHEMBL159226	DB09205
CHEMBL566534	DB06697
CHEMBL345292	DB04132
CHEMBL77101	DB13011
CHEMBL473119	DB07935
CHEMBL2364608	DB12301
CHEMBL1200472	DB01589
CHEMBL92361	DB01765
CHEMBL4790100	DB12746
CHEMBL365845	DB07864
CHEMBL278255	DB14025
CHEMBL2110596	DB13727
CHEMBL332958	DB07670
CHEMBL474579	DB01330
CHEMBL2106548	DB13686
CHEMBL41	DB00472
CHEMBL109822	DB04254
CHEMBL99965	DB08680
CHEMBL2107771	DB06649
CHEMBL2041933	DB12242
CHEMBL478120	DB11426
CHEMBL4594348	DB18850
CHEMBL7492	DB03695
CHEMBL43185	DB12582
CHEMBL1201313	DB04837
CHEMBL4084907	DB14846
CHEMBL25843	DB06458
CHEMBL575	DB01603
CHEMBL69998	DB09217
CHEMBL380589	DB07128
CHEMBL1231240	DB03622
CHEMBL1200406	DB00985
CHEMBL186720	DB11160
CHEMBL8946	DB15492
CHEMBL277945	DB13273
CHEMBL494708	DB08529
CHEMBL1180003	DB17342
CHEMBL2105637	DB11943
CHEMBL1262	DB00239
CHEMBL500724	DB07256
CHEMBL416146	DB01628
CHEMBL1743261	DB15489
CHEMBL34704	DB17060
CHEMBL489156	DB03083
CHEMBL29609	DB05105
CHEMBL2103791	DB06579
CHEMBL274654	DB12072
CHEMBL225546	DB03515
CHEMBL119709	DB05511
CHEMBL4594418	DB16944
CHEMBL316388	DB08608
CHEMBL430	DB01155
CHEMBL4204703	DB12446
CHEMBL190170	DB07871
CHEMBL2111135	DB13420
CHEMBL411930	DB08035
CHEMBL1200614	DB09134
CHEMBL193482	DB04573
CHEMBL61946	DB11504
CHEMBL1098	DB00297
CHEMBL464982	DB13854
CHEMBL645	DB00612
CHEMBL560976	DB13270
CHEMBL5095253	DB18787
CHEMBL202431	DB07977
CHEMBL4650324	DB18784
CHEMBL249334	DB07179
CHEMBL3545241	DB12535
CHEMBL590284	DB07983
CHEMBL1349073	DB13333
CHEMBL252124	DB06964
CHEMBL4524159	DB15647
CHEMBL4112578	DB16060
CHEMBL329363	DB06970
CHEMBL4297405	DB15013
CHEMBL257543	DB07665
CHEMBL1835207	DB12378
CHEMBL2104030	DB09229
CHEMBL93560	DB03220
CHEMBL2104154	DB09234
CHEMBL220529	DB07843
CHEMBL260000	DB08149
CHEMBL134561	DB06358
CHEMBL4297224	DB05592
CHEMBL1206245	DB12004
CHEMBL4297445	DB16046
CHEMBL325041	DB00188
CHEMBL346977	DB08967
CHEMBL114655	DB06152
CHEMBL2107312	DB08892
CHEMBL1743203	DB01456
CHEMBL123440	DB06859
CHEMBL117785	DB04844
CHEMBL3989452	DB01547
CHEMBL126224	DB13496
CHEMBL1230016	DB06996
CHEMBL113461	DB06200
CHEMBL71360	DB08180
CHEMBL194126	DB04729
CHEMBL5095255	DB16883
CHEMBL4297331	DB12467
CHEMBL550795	DB08191
CHEMBL2106357	DB08975
CHEMBL245807	DB04823
CHEMBL1672635	DB13939
CHEMBL65	DB04690
CHEMBL274070	DB12515
CHEMBL237786	DB08445
CHEMBL1229211	DB08930
CHEMBL17669	DB14035
CHEMBL5314557	DB18706
CHEMBL1508	DB01175
CHEMBL669	DB00924
CHEMBL4297184	DB16125
CHEMBL3945728	DB16036
CHEMBL8943	DB06837
CHEMBL5095240	DB18075
CHEMBL4297674	DB15347
CHEMBL87697	DB13757
CHEMBL1908841	DB11596
CHEMBL240530	DB07123
CHEMBL627	DB13114
CHEMBL556417	DB14888
CHEMBL464792	DB05974
CHEMBL2104309	DB01461
CHEMBL517944	DB08107
CHEMBL5095198	DB18545
CHEMBL2105987	DB12194
CHEMBL1200430	DB13952
CHEMBL1944785	DB15380
CHEMBL400431	DB07174
CHEMBL411879	DB08080
CHEMBL1893554	DB01514
CHEMBL1231498	DB04651
CHEMBL1490	DB00376
CHEMBL1372	DB03310
CHEMBL74078	DB08299
CHEMBL327127	DB08339
CHEMBL4297616	DB15238
CHEMBL96433	DB03159
CHEMBL364811	DB07654
CHEMBL249736	DB08539
CHEMBL4211107	DB15377
CHEMBL103552	DB16768
CHEMBL1171829	DB12426
CHEMBL3681419	DB11877
CHEMBL4303389	DB12784
CHEMBL87223	DB04452
CHEMBL140	DB11672
CHEMBL708	DB00246
CHEMBL62807	DB03555
CHEMBL2103772	DB11696
CHEMBL323668	DB15534
CHEMBL1697837	DB08968
CHEMBL5095175	DB19024
CHEMBL2095212	DB08893
CHEMBL435734	DB16880
CHEMBL58792	DB13665
CHEMBL110094	DB13384
CHEMBL4297474	DB16057
CHEMBL1731	DB00948
CHEMBL1201203	DB00245
CHEMBL567	DB00850
CHEMBL1201390	DB12553
CHEMBL1428	DB00393
CHEMBL350719	DB15198
CHEMBL1788268	DB19162
CHEMBL1201256	DB00662
CHEMBL2103840	DB12021
CHEMBL1951032	DB12084
CHEMBL110739	DB04652
CHEMBL3655762	DB15425
CHEMBL634	DB00802
CHEMBL253363	DB02789
CHEMBL100109	DB07658
CHEMBL1230961	DB04626
CHEMBL3039597	DB00798
CHEMBL3260567	DB15310
CHEMBL1450	DB01117
CHEMBL184444	DB08001
CHEMBL279433	DB07227
CHEMBL46780	DB07508
CHEMBL238103	DB05532
CHEMBL3623290	DB14795
CHEMBL526479	DB08553
CHEMBL436546	DB08634
CHEMBL356752	DB02936
CHEMBL1440	DB00759
CHEMBL1614713	DB12432
CHEMBL514270	DB12910
CHEMBL1201329	DB01116
CHEMBL279516	DB08950
CHEMBL1421	DB01254
CHEMBL1232702	DB07765
CHEMBL87543	DB13653
CHEMBL13485	DB08009
CHEMBL2105505	DB13566
CHEMBL190044	DB09089
CHEMBL1201387	DB14209
CHEMBL650	DB00959
CHEMBL3301608	DB11912
CHEMBL4297648	DB12706
CHEMBL4171263	DB17136
CHEMBL3188267	DB11791
CHEMBL412262	DB12649
CHEMBL170077	DB07816
CHEMBL2103851	DB12742
CHEMBL432162	DB01349
CHEMBL419186	DB12124
CHEMBL513922	DB12666
CHEMBL355497	DB03062
CHEMBL458997	DB07460
CHEMBL1230604	DB02850
CHEMBL304858	DB02016
CHEMBL560895	DB17055
CHEMBL281398	DB12204
CHEMBL173809	DB14064
CHEMBL1472975	DB08922
CHEMBL1650	DB01380
CHEMBL184023	DB08226
CHEMBL4802135	DB16691
CHEMBL1050	DB19360
CHEMBL710	DB01216
CHEMBL1234135	DB08147
CHEMBL1619785	DB13814
CHEMBL2110732	DB11963
CHEMBL5095056	DB19353
CHEMBL445353	DB02339
CHEMBL298470	DB06608
CHEMBL4778540	DB18958
CHEMBL4594432	DB16064
CHEMBL1754	DB00561
CHEMBL4802214	DB16514
CHEMBL717	DB00603
CHEMBL3545108	DB12594
CHEMBL343448	DB06176
CHEMBL4297400	DB05053
CHEMBL4072756	DB12280
CHEMBL492491	DB18391
CHEMBL4461070	DB15382
CHEMBL454138	DB12719
CHEMBL1873475	DB09053
CHEMBL3353541	DB15406
CHEMBL24683	DB06533
CHEMBL5314394	DB16042
CHEMBL1195136	DB06070
CHEMBL1198855	DB05255
CHEMBL196215	DB17015
CHEMBL204785	DB07839
CHEMBL3707348	DB11703
CHEMBL30008	DB04841
CHEMBL81273	DB03466
CHEMBL288441	DB06616
CHEMBL1183717	DB01430
CHEMBL1615438	DB01106
CHEMBL3696475	DB11968
CHEMBL3787344	DB16250
CHEMBL4650329	DB16580
CHEMBL4597193	DB18314
CHEMBL1201087	DB00248
CHEMBL3545280	DB11894
CHEMBL53463	DB00997
CHEMBL1951143	DB09279
CHEMBL1976040	DB11740
CHEMBL332935	DB02166
CHEMBL4093489	DB16123
CHEMBL2106277	DB14664
CHEMBL1287853	DB12500
CHEMBL4297296	DB05903
CHEMBL4297393	DB13078
CHEMBL2364612	DB11660
CHEMBL1231592	DB01990
CHEMBL5095227	DB18400
CHEMBL296419	DB00637
CHEMBL4297589	DB15163
CHEMBL2364638	DB15328
CHEMBL3545413	DB11904
CHEMBL5435071	DB15943
CHEMBL411729	DB16766
CHEMBL2103929	DB00256
CHEMBL1812161	DB11917
CHEMBL15976	DB03940
CHEMBL609980	DB13585
CHEMBL1231644	DB02994
CHEMBL4297654	DB13100
CHEMBL4297509	DB06374
CHEMBL1908376	DB04258
CHEMBL4594426	DB17757
CHEMBL2402737	DB12325
CHEMBL1014	DB00796
CHEMBL442	DB00696
CHEMBL217354	DB17059
CHEMBL2219417	DB12439
CHEMBL1410	DB06804
CHEMBL1183349	DB06636
CHEMBL3989603	DB12423
CHEMBL316257	DB11283
CHEMBL437765	DB11753
CHEMBL4297483	DB19195
CHEMBL114	DB01232
CHEMBL4650232	DB18792
CHEMBL84242	DB02922
CHEMBL1235546	DB02721
CHEMBL730	DB00727
CHEMBL1232731	DB02289
CHEMBL1235228	DB01819
CHEMBL358850	DB03066
CHEMBL268291	DB01844
CHEMBL5314425	DB18098
CHEMBL692	DB09462
CHEMBL448343	DB11920
CHEMBL2023898	DB09102
CHEMBL173929	DB00137
CHEMBL4650312	DB19212
CHEMBL455333	DB02226
CHEMBL3989904	DB06419
CHEMBL224436	DB01321
CHEMBL3681949	DB14839
CHEMBL4297268	DB12144
CHEMBL439044	DB13798
CHEMBL269732	DB00864
CHEMBL2103959	DB13537
CHEMBL386115	DB05434
CHEMBL203125	DB02948
CHEMBL1135	DB13352
CHEMBL1236484	DB03422
CHEMBL191632	DB02297
CHEMBL175083	DB02037
CHEMBL171246	DB04553
CHEMBL3707288	DB14508
CHEMBL1235440	DB02846
CHEMBL1232369	DB03943
CHEMBL2152047	DB11192
CHEMBL22830	DB16858
CHEMBL276518	DB13669
CHEMBL430266	DB02860
CHEMBL1766417	DB02975
CHEMBL1237123	DB01135
CHEMBL1201182	DB06287
CHEMBL4802151	DB16285
CHEMBL3349607	DB06663
CHEMBL18602	DB01919
CHEMBL136145	DB01803
CHEMBL2095207	DB09277
CHEMBL4297301	DB12628
CHEMBL510038	DB15624
CHEMBL1235017	DB02262
CHEMBL792	DB08844
CHEMBL1235541	DB03329
CHEMBL513	DB00262
CHEMBL80257	DB02853
CHEMBL76739	DB04538
CHEMBL396416	DB04339
CHEMBL410807	DB03393
CHEMBL3093499	DB19022
CHEMBL1200558	DB00626
CHEMBL1794737	DB03603
CHEMBL166937	DB11688
CHEMBL571700	DB14178
CHEMBL1230308	DB03993
CHEMBL464345	DB13180
CHEMBL291962	DB00149
CHEMBL1025	DB00677
CHEMBL8085	DB00123
CHEMBL2335230	DB16547
CHEMBL186007	DB04586
CHEMBL57053	DB13154
CHEMBL24231	DB04214
CHEMBL21485	DB01795
CHEMBL351769	DB03006
CHEMBL263367	DB06431
CHEMBL360216	DB04541
CHEMBL227452	DB07599
CHEMBL1234757	DB04167
CHEMBL187785	DB04303
CHEMBL330038	DB15990
CHEMBL1234807	DB03134
CHEMBL195368	DB01979
CHEMBL88	DB00531
CHEMBL7890	DB12750
CHEMBL442687	DB13343
CHEMBL165372	DB04534
CHEMBL286204	DB01796
CHEMBL184410	DB02822
CHEMBL1625750	DB14708
CHEMBL1171433	DB03297
CHEMBL522	DB02464
CHEMBL1229654	DB03180
CHEMBL24441	DB06698
CHEMBL593019	DB11673
CHEMBL1643	DB00811
CHEMBL371197	DB02034
CHEMBL1059	DB00230
CHEMBL357452	DB03302
CHEMBL442329	DB18536
CHEMBL139020	DB08193
CHEMBL334167	DB03294
CHEMBL6885	DB02532
CHEMBL112	DB00316
CHEMBL406819	DB11421
CHEMBL6068019	DB17137
CHEMBL18	DB00311
CHEMBL1234745	DB03867
CHEMBL1191	DB00576
CHEMBL388751	DB00856
CHEMBL112322	DB08748
CHEMBL278172	DB01086
CHEMBL1160593	DB01903
CHEMBL422668	DB03012
CHEMBL358860	DB03525
CHEMBL286939	DB01962
CHEMBL2104036	DB19365
CHEMBL245019	DB12617
CHEMBL2178720	DB15660
CHEMBL2105503	DB06564
CHEMBL133097	DB04013
CHEMBL1231997	DB02242
CHEMBL1870796	DB12951
CHEMBL1233651	DB01862
CHEMBL1201327	DB09347
CHEMBL14145	DB03254
CHEMBL2096635	DB09513
CHEMBL1213633	DB06328
CHEMBL1232767	DB11072
CHEMBL1200685	DB09315
CHEMBL1231250	DB20821
CHEMBL2111026	DB21086
CHEMBL27289	DB19890
CHEMBL32227	DB19627
CHEMBL28211	DB19957
CHEMBL364447	DB20588
CHEMBL3989875	DB19908
CHEMBL448399	DB21441
CHEMBL2104020	DB21190
CHEMBL28079	DB20746
CHEMBL2107593	DB19971
CHEMBL253978	DB19508
CHEMBL2106606	DB19790
CHEMBL160629	DB20983
CHEMBL2104365	DB21161
CHEMBL2105304	DB19586
CHEMBL1197792	DB21213
CHEMBL141446	DB20681
CHEMBL13589	DB21366
CHEMBL114715	DB19880
CHEMBL274185	DB20467
CHEMBL474928	DB20576
CHEMBL2107655	DB21316
CHEMBL132663	DB20653
CHEMBL321993	DB20117
CHEMBL38224	DB19499
CHEMBL2107520	DB21417
CHEMBL249446	DB20690
CHEMBL2104328	DB20259
CHEMBL2107032	DB20947
CHEMBL2107005	DB21034
CHEMBL2104192	DB21164
CHEMBL2104513	DB20477
CHEMBL279390	DB19878
CHEMBL2110810	DB20559
CHEMBL2107494	DB20632
CHEMBL1357517	DB20667
CHEMBL2105092	DB20049
CHEMBL2104067	DB20777
CHEMBL359570	DB20642
CHEMBL1742441	DB19949
CHEMBL73461	DB19936
CHEMBL309962	DB20567
CHEMBL18647	DB21225
CHEMBL2105174	DB20630
CHEMBL2104333	DB20760
CHEMBL13178	DB21051
CHEMBL277592	DB20972
CHEMBL2104498	DB19935
CHEMBL2105604	DB20381
CHEMBL2104302	DB19981
CHEMBL2107449	DB20804
CHEMBL551786	DB20085
CHEMBL2104600	DB19657
CHEMBL2107055	DB21444
CHEMBL1493084	DB19965
CHEMBL49442	DB21078
CHEMBL2110814	DB19568
CHEMBL3301606	DB19856
CHEMBL3989877	DB20689
CHEMBL416801	DB20780
CHEMBL3770186	DB31834
CHEMBL73416	DB19528
CHEMBL4594280	DB28386
CHEMBL2105151	DB21200
CHEMBL1188181	DB20672
CHEMBL5095076	DB21588
CHEMBL2110793	DB20565
CHEMBL6068039	DB21719
CHEMBL6068026	DB21689
CHEMBL2105160	DB20227
CHEMBL383581	DB21170
CHEMBL5314474	DB21526
CHEMBL2104335	DB19896
CHEMBL1192913	DB20969
CHEMBL1518149	DB20204
CHEMBL2364601	DB20425
CHEMBL2105529	DB19827
CHEMBL2107424	DB21174
CHEMBL2106865	DB20995
CHEMBL2107077	DB19527
CHEMBL2106630	DB21018
CHEMBL94113	DB20860
CHEMBL2104175	DB20959
CHEMBL2104439	DB21173
CHEMBL2110934	DB20111
CHEMBL2104158	DB20198
CHEMBL2104949	DB20617
CHEMBL2104446	DB19994
CHEMBL2104239	DB20912
CHEMBL2105236	DB20848
CHEMBL2106870	DB20213
CHEMBL2104102	DB21048
CHEMBL2107103	DB21395
CHEMBL2103915	DB19786
CHEMBL2106500	DB21293
CHEMBL3648356	DB21700
CHEMBL2104440	DB21419
CHEMBL2104438	DB21208
CHEMBL2105474	DB19665
CHEMBL2158050	DB19549
CHEMBL3250144	DB20125
CHEMBL40357	DB20795
CHEMBL3989439	DB19677
CHEMBL3989485	DB19823
CHEMBL6068043	DB21728
CHEMBL5095101	DB21541
CHEMBL3137302	DB20594
CHEMBL5856622	DB21646
CHEMBL5095069	DB21543
CHEMBL5095497	DB21491
CHEMBL2104269	DB20205
CHEMBL3939059	DB20768
CHEMBL3707447	DB13590
CHEMBL233406	DB09472
CHEMBL2107525	DB09370
CHEMBL1129	DB00432
CHEMBL323542	DB02991
CHEMBL304253	DB13429
CHEMBL607710	DB14656
CHEMBL1236122	DB08589
CHEMBL76725	DB13211
CHEMBL290960	DB11820
CHEMBL1207374	DB04566
CHEMBL23094	DB17756
CHEMBL3250476	DB18117
CHEMBL16073	DB03783
CHEMBL275084	DB07954
CHEMBL1231661	DB04035
CHEMBL384759	DB04315
CHEMBL1235693	DB08479
CHEMBL1604375	DB11412
CHEMBL404422	DB01353
CHEMBL2104344	DB13404
CHEMBL236687	DB15289
CHEMBL100014	DB05103
CHEMBL1086997	DB14872
CHEMBL455271	DB08083
CHEMBL94081	DB13167
CHEMBL1242	DB01438
CHEMBL255465	DB04367
CHEMBL489157	DB03693
CHEMBL178938	DB07617
CHEMBL327097	DB04565
CHEMBL1525826	DB00664
CHEMBL1587	DB01324
CHEMBL298826	DB07720
CHEMBL227123	DB04537
CHEMBL18116	DB09245
CHEMBL360328	DB04871
CHEMBL2104910	DB13214
CHEMBL1233663	DB02075
CHEMBL23550	DB12531
CHEMBL1201112	DB01280
CHEMBL2106572	DB06231
CHEMBL3989961	DB18804
CHEMBL52270	DB03321
CHEMBL1232908	DB03532
CHEMBL1234303	DB02716
CHEMBL594840	DB02347
CHEMBL372227	DB08573
CHEMBL513225	DB08443
CHEMBL84446	DB02021
CHEMBL475398	DB07478
CHEMBL1736	DB09346
CHEMBL1201239	DB08948
CHEMBL1256391	DB04951
CHEMBL2111078	DB11547
CHEMBL887	DB01367
CHEMBL435747	DB07281
CHEMBL1276138	DB15012
CHEMBL1235676	DB04090
CHEMBL485696	DB13283
CHEMBL1539	DB01299
CHEMBL95956	DB16440
CHEMBL210593	DB07273
CHEMBL4297510	DB12192
CHEMBL1236184	DB02934
CHEMBL1615439	DB01579
CHEMBL417844	DB04188
CHEMBL398110	DB12099
CHEMBL3183075	DB00585
CHEMBL108766	DB03017
CHEMBL1365576	DB12838
CHEMBL1232142	DB04393
CHEMBL24171	DB12216
CHEMBL31344	DB04175
CHEMBL243580	DB07301
CHEMBL3099695	DB11837
CHEMBL500779	DB07161
CHEMBL456	DB00903
CHEMBL11662	DB12017
CHEMBL525194	DB07164
CHEMBL742	DB01221
CHEMBL158	DB00355
CHEMBL1373254	DB13532
CHEMBL7257	DB14010
CHEMBL1163065	DB03376
CHEMBL1624126	DB09092
CHEMBL1201766	DB06716
CHEMBL1790041	DB00863
CHEMBL123154	DB07047
CHEMBL432234	DB07753
CHEMBL180071	DB07708
CHEMBL240725	DB07187
CHEMBL159820	DB07093
CHEMBL572879	DB03924
CHEMBL1324	DB00323
CHEMBL593442	DB02586
CHEMBL433501	DB03643
CHEMBL1235818	DB08514
CHEMBL4297485	DB19193
CHEMBL934	DB01011
CHEMBL302715	DB01748
CHEMBL290578	DB11380
CHEMBL154	DB00788
CHEMBL1188395	DB12979
CHEMBL254193	DB13435
CHEMBL1234635	DB02841
CHEMBL1186230	DB03577
CHEMBL2104045	DB15467
CHEMBL466465	DB08603
CHEMBL559147	DB08756
CHEMBL1232858	DB02767
CHEMBL1236215	DB08602
CHEMBL1624	DB00451
CHEMBL1957038	DB04915
CHEMBL190083	DB05289
CHEMBL253359	DB08205
CHEMBL1231606	DB07525
CHEMBL583912	DB12039
CHEMBL47386	DB03823
CHEMBL194805	DB06902
CHEMBL1229780	DB03656
CHEMBL2151439	DB05586
CHEMBL19299	DB09212
CHEMBL118218	DB05786
CHEMBL87277	DB02277
CHEMBL455907	DB07017
CHEMBL2103822	DB09071
CHEMBL371405	DB11762
CHEMBL237600	DB08085
CHEMBL4650230	DB18817
CHEMBL2111047	DB13438
CHEMBL596802	DB11947
CHEMBL307261	DB11638
CHEMBL418068	DB13174
CHEMBL70967	DB07343
CHEMBL364092	DB07119
CHEMBL50894	DB04014
CHEMBL3246831	DB14718
CHEMBL22097	DB13872
